"X","Row.names","camp_id","session_id","camp_zip","camp_address_1","session_size","session_cost","session_date_start","session_date_end","session_categories","calendar_date","start.time.hours","end.time.hours","duration","lat","long","NBHD_Name"
112,10098,696,"38927","80306","PO Box 287",13,"444","2019-07-29 00:00:00","2019-08-02 00:00:00","offersBeforeAfterCare,nature,scholarshipsAvailable,sports","2019-07-30","9:00 AM","3:00 PM",6,39.7775754,-104.9994221,"Sunnyside"
113,10099,696,"38927","80306","PO Box 287",13,"444","2019-07-29 00:00:00","2019-08-02 00:00:00","offersBeforeAfterCare,nature,scholarshipsAvailable,sports","2019-07-31","9:00 AM","3:00 PM",6,39.7775754,-104.9994221,"Sunnyside"
114,101,991,"43543","80222","4400 E. Iliff Ave.",0,"540","2019-06-10 00:00:00","2019-07-12 00:00:00","academic","2019-06-24","9:30 AM","11:00 AM",1.5,39.7187299,-105.0900493,NA
115,1010,964,"42492","80012","15151 E. Alameda Parkway, Suite 4600",35,"219","2019-06-17 00:00:00","2019-06-21 00:00:00","stem,academic,specialNeedsStudent,scholarshipsAvailable,sports","2019-06-21","7:30 AM","5:30 PM",10,39.599753,-105.989506,NA
116,10100,696,"38927","80306","PO Box 287",13,"444","2019-07-29 00:00:00","2019-08-02 00:00:00","offersBeforeAfterCare,nature,scholarshipsAvailable,sports","2019-08-01","9:00 AM","3:00 PM",6,39.7775754,-104.9994221,"Sunnyside"
117,10101,696,"38927","80306","PO Box 287",13,"444","2019-07-29 00:00:00","2019-08-02 00:00:00","offersBeforeAfterCare,nature,scholarshipsAvailable,sports","2019-08-02","9:00 AM","3:00 PM",6,39.7775754,-104.9994221,"Sunnyside"
118,10102,696,"38928","80306","PO Box 287",13,"444","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable,nature","2019-08-05","9:00 AM","3:00 PM",6,39.7775754,-104.9994221,"Sunnyside"
119,10103,696,"38928","80306","PO Box 287",13,"444","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable,nature","2019-08-06","9:00 AM","3:00 PM",6,39.7775754,-104.9994221,"Sunnyside"
120,10104,696,"38928","80306","PO Box 287",13,"444","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable,nature","2019-08-07","9:00 AM","3:00 PM",6,39.7775754,-104.9994221,"Sunnyside"
121,10105,696,"38928","80306","PO Box 287",13,"444","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable,nature","2019-08-08","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
122,10106,696,"38928","80306","PO Box 287",13,"444","2019-08-05 00:00:00","2019-08-09 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable,nature","2019-08-09","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
123,1011,964,"42493","80012","15151 E. Alameda Parkway, Suite 4600",35,"219","2019-07-08 00:00:00","2019-07-12 00:00:00","academic,stem,specialNeedsStudent,sports,scholarshipsAvailable","2019-07-08","7:30 AM","5:30 PM",10,39.599753,-105.989506,NA
124,10110,696,"38929","80306","PO Box 287",49,"429","2019-05-28 00:00:00","2019-05-31 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-05-31","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
125,10111,696,"38930","80306","PO Box 287",49,"429","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-06-03","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
126,10112,696,"38930","80306","PO Box 287",49,"429","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-06-04","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
127,10113,696,"38930","80306","PO Box 287",49,"429","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-06-05","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
128,10114,696,"38930","80306","PO Box 287",49,"429","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-06-06","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
129,10115,696,"38930","80306","PO Box 287",49,"429","2019-06-03 00:00:00","2019-06-07 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-06-07","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
130,10116,696,"38931","80306","PO Box 287",49,"429","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-10","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
131,10117,696,"38931","80306","PO Box 287",49,"429","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-11","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
132,10118,696,"38931","80306","PO Box 287",49,"429","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-12","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
133,10119,696,"38931","80306","PO Box 287",49,"429","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-13","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
134,1012,964,"42493","80012","15151 E. Alameda Parkway, Suite 4600",35,"219","2019-07-08 00:00:00","2019-07-12 00:00:00","academic,stem,specialNeedsStudent,sports,scholarshipsAvailable","2019-07-09","7:30 AM","5:30 PM",10,39.599753,-105.989506,NA
135,10120,696,"38931","80306","PO Box 287",49,"429","2019-06-10 00:00:00","2019-06-14 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-14","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
136,10121,696,"38932","80306","PO Box 287",49,"429","2019-06-17 00:00:00","2019-06-21 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable","2019-06-17","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
137,10122,696,"38932","80306","PO Box 287",49,"429","2019-06-17 00:00:00","2019-06-21 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable","2019-06-18","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
138,10123,696,"38932","80306","PO Box 287",49,"429","2019-06-17 00:00:00","2019-06-21 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable","2019-06-19","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
139,10124,696,"38932","80306","PO Box 287",49,"429","2019-06-17 00:00:00","2019-06-21 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable","2019-06-20","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
140,10125,696,"38932","80306","PO Box 287",49,"429","2019-06-17 00:00:00","2019-06-21 00:00:00","offersBeforeAfterCare,sports,scholarshipsAvailable","2019-06-21","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
141,10126,696,"38933","80306","PO Box 287",49,"429","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-24","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
142,10127,696,"38933","80306","PO Box 287",49,"429","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-25","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
143,10128,696,"38933","80306","PO Box 287",49,"429","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-26","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
144,10129,696,"38933","80306","PO Box 287",49,"429","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-27","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
145,1013,964,"42493","80012","15151 E. Alameda Parkway, Suite 4600",35,"219","2019-07-08 00:00:00","2019-07-12 00:00:00","academic,stem,specialNeedsStudent,sports,scholarshipsAvailable","2019-07-10","7:30 AM","5:30 PM",10,39.599753,-105.989506,NA
146,10130,696,"38933","80306","PO Box 287",49,"429","2019-06-24 00:00:00","2019-06-28 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-06-28","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
147,10131,696,"38934","80306","PO Box 287",49,"429","2019-07-01 00:00:00","2019-07-05 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-01","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
148,10132,696,"38934","80306","PO Box 287",49,"429","2019-07-01 00:00:00","2019-07-05 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-02","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
149,10133,696,"38934","80306","PO Box 287",49,"429","2019-07-01 00:00:00","2019-07-05 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-03","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
150,10134,696,"38934","80306","PO Box 287",49,"429","2019-07-01 00:00:00","2019-07-05 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-05","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
151,10135,696,"38935","80306","PO Box 287",42,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-08","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
152,10136,696,"38935","80306","PO Box 287",42,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-09","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
153,10137,696,"38935","80306","PO Box 287",42,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-10","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
154,10138,696,"38935","80306","PO Box 287",42,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-11","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
155,10139,696,"38935","80306","PO Box 287",42,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-12","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
156,1014,964,"42493","80012","15151 E. Alameda Parkway, Suite 4600",35,"219","2019-07-08 00:00:00","2019-07-12 00:00:00","academic,stem,specialNeedsStudent,sports,scholarshipsAvailable","2019-07-11","7:30 AM","5:30 PM",10,39.599753,-105.989506,NA
157,10140,696,"38936","80306","PO Box 287",42,"429","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-15","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
158,10141,696,"38936","80306","PO Box 287",42,"429","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-16","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
159,10142,696,"38936","80306","PO Box 287",42,"429","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-17","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
160,10143,696,"38936","80306","PO Box 287",42,"429","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-18","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
161,10144,696,"38936","80306","PO Box 287",42,"429","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-19","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
162,10145,696,"38937","80306","PO Box 287",42,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-22","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
163,10146,696,"38937","80306","PO Box 287",42,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-23","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
164,10147,696,"38937","80306","PO Box 287",42,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-24","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
165,10148,696,"38937","80306","PO Box 287",42,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-25","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
166,10149,696,"38937","80306","PO Box 287",42,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","scholarshipsAvailable,sports,offersBeforeAfterCare","2019-07-26","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
167,1015,964,"42493","80012","15151 E. Alameda Parkway, Suite 4600",35,"219","2019-07-08 00:00:00","2019-07-12 00:00:00","academic,stem,specialNeedsStudent,sports,scholarshipsAvailable","2019-07-12","7:30 AM","5:30 PM",10,39.599753,-105.989506,NA
168,10150,696,"38938","80306","PO Box 287",49,"429","2019-07-29 00:00:00","2019-08-02 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-29","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
169,10151,696,"38938","80306","PO Box 287",49,"429","2019-07-29 00:00:00","2019-08-02 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-30","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
170,10152,696,"38938","80306","PO Box 287",49,"429","2019-07-29 00:00:00","2019-08-02 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-07-31","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
171,10153,696,"38938","80306","PO Box 287",49,"429","2019-07-29 00:00:00","2019-08-02 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-08-01","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
172,10154,696,"38938","80306","PO Box 287",49,"429","2019-07-29 00:00:00","2019-08-02 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-08-02","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
173,10155,696,"38939","80306","PO Box 287",49,"429","2019-08-05 00:00:00","2019-08-09 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-08-05","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
174,10156,696,"38939","80306","PO Box 287",49,"429","2019-08-05 00:00:00","2019-08-09 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-08-06","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
175,10157,696,"38939","80306","PO Box 287",49,"429","2019-08-05 00:00:00","2019-08-09 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-08-07","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
176,10158,696,"38939","80306","PO Box 287",49,"429","2019-08-05 00:00:00","2019-08-09 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-08-08","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
177,10159,696,"38939","80306","PO Box 287",49,"429","2019-08-05 00:00:00","2019-08-09 00:00:00","sports,offersBeforeAfterCare,scholarshipsAvailable","2019-08-09","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
178,1016,964,"42494","80012","15151 E. Alameda Parkway, Suite 4600",35,"219","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,stem,academic,scholarshipsAvailable,specialNeedsStudent","2019-07-15","7:30 AM","5:30 PM",10,39.599753,-105.989506,NA
179,10160,696,"38940","80306","PO Box 287",49,"429","2019-08-12 00:00:00","2019-08-16 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-08-12","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
180,10161,696,"38940","80306","PO Box 287",49,"429","2019-08-12 00:00:00","2019-08-16 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-08-13","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
181,10162,696,"38940","80306","PO Box 287",49,"429","2019-08-12 00:00:00","2019-08-16 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-08-14","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
182,10163,696,"38940","80306","PO Box 287",49,"429","2019-08-12 00:00:00","2019-08-16 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-08-15","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
183,10164,696,"38940","80306","PO Box 287",49,"429","2019-08-12 00:00:00","2019-08-16 00:00:00","scholarshipsAvailable,offersBeforeAfterCare,sports","2019-08-16","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
184,10165,696,"38941","80306","PO Box 287",7,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-22","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
185,10166,696,"38941","80306","PO Box 287",7,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-23","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
186,10167,696,"38941","80306","PO Box 287",7,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-24","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
187,10168,696,"38941","80306","PO Box 287",7,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-25","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
188,10169,696,"38941","80306","PO Box 287",7,"429","2019-07-22 00:00:00","2019-07-26 00:00:00","offersBeforeAfterCare,scholarshipsAvailable,sports","2019-07-26","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
189,1017,964,"42494","80012","15151 E. Alameda Parkway, Suite 4600",35,"219","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,stem,academic,scholarshipsAvailable,specialNeedsStudent","2019-07-16","7:30 AM","5:30 PM",10,39.599753,-105.989506,NA
190,10170,696,"38942","80306","PO Box 287",7,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-08","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
191,10171,696,"38942","80306","PO Box 287",7,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-09","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
192,10172,696,"38942","80306","PO Box 287",7,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-10","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
193,10173,696,"38942","80306","PO Box 287",7,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-11","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
194,10174,696,"38942","80306","PO Box 287",7,"429","2019-07-08 00:00:00","2019-07-12 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-12","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
195,10175,696,"38943","80306","PO Box 287",7,"429","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-15","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
196,10176,696,"38943","80306","PO Box 287",7,"429","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-16","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
197,10177,696,"38943","80306","PO Box 287",7,"429","2019-07-15 00:00:00","2019-07-19 00:00:00","sports,scholarshipsAvailable,offersBeforeAfterCare","2019-07-17","9:00 AM","3:00 PM",6,39.7237315,-104.9385659,"Hilltop"
